date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:42:38	1054027/1054027	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:58%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/hm1-video-bnr.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/hm1-video-bnr.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:39	681299/681299	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:58%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/about-video-billboard.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/about-video-billboard.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:39	2875408/2875408	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:54%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/backg.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/backg.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:39%20GMT	https://itindeedtheme.com//templates/cityboard/assets/placeholder/homepage3/heder3-bg1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/heder3-bg1.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:40	54781/54781	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Apr%202025%2010:12:40%20GMT	https://itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/heder3-bg1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/heder3-bg1.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:40	1406860/1406860	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/heder3-bg1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/heder3-bg1.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:40%20GMT	https://itindeedtheme.com//templates/cityboard/assets/placeholder/homepage3/choose-bg.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/choose-bg.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:40	661583/661583	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:56%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/bnrboard.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/bnrboard.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:40	54781/54781	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Apr%202025%2010:12:40%20GMT	https://itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/choose-bg.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/choose-bg.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:41%20GMT	https://itindeedtheme.com//templates/cityboard/assets/placeholder/homepage3/home3-bg3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/home3-bg3.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:41	54781/54781	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Apr%202025%2010:12:41%20GMT	https://itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/home3-bg3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/placeholder/homepage3/home3-bg3.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:42%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:42%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:42%20GMT	https://itindeedtheme.com//templates/cityboard/about.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/about.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:43%20GMT	https://itindeedtheme.com//templates/cityboard/Service.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Service-2.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:43%20GMT	https://itindeedtheme.com//templates/cityboard/Faq.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Faq.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:43%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:44	1050360/1050360	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/footer-img.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/footer-img.png	(from https://itindeedtheme.com//templates/cityboard/assets/css/style.css)
15:42:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:44%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:44	495922/495922	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage2/homepage2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage2/homepage2.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:45	276903/276903	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:04%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/service/ser-img1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/service/ser-img1.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:45	19190/19190	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/sun.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/sun.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:45	203496/203496	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:04%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/service/ser-img3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/service/ser-img3.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:45	259374/259374	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:04%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/service/ser-img2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/service/ser-img2.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:46	20942/20942	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:58%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/about-round-img.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/about-round-img.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:46	440780/440780	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/about.chose-img.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/about.chose-img.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:46	5221/5221	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/slide1.svg	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/slide1.svg	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:46	6220/6220	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/slide2.svg	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/slide2.svg	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:46	4439/4439	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/slide3.svg	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/slide3.svg	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:47	6123/6123	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/slide4.svg	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/slide4.svg	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:47	12167/12167	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/slide5.svg	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/slide5.svg	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:47	244266/244266	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/Project/pro-img1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/Project/pro-img1.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:48	223503/223503	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/Project/pro-img3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/Project/pro-img3.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:48	156352/156352	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/Project/pro-img2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/Project/pro-img2.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:48	21008/21008	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/testmonialImg.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/testmonialImg.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:48	517361/517361	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/Project/pro-img4.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/Project/pro-img4.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	358340/358340	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/get-img.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/get-img.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	7285/7285	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/paccth1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/paccth1.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	400643/400643	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/Project/pro-img5.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/Project/pro-img5.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	7359/7359	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/about/paccth2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/about/paccth2.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	241692/241692	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:57:56%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage2/blog-img1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage2/blog-img1.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:49	225704/225704	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage2/blog-img2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage2/blog-img2.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:50	191449/191449	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage2/blog-img3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage2/blog-img3.png	(from https://itindeedtheme.com//templates/cityboard/homepage2.html)
15:42:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:50%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:50%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:51%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:51%20GMT	https://itindeedtheme.com//templates/cityboard/Service.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Service-2.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:51%20GMT	https://itindeedtheme.com//templates/cityboard/Contact.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Contact-2.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:52%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:52	71877/71877	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/hero-img1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/hero-img1.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	144370/144370	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/hero-img3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/hero-img3.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	172775/172775	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/hero-img2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/hero-img2.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	6839/6839	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/client1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/client1.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	6708/6708	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/client2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/client2.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	5958/5958	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/client3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/client3.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:53	692841/692841	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images//homepage3/chooseimg.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/chooseimg.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:54	171979/171979	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/ser-img1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/ser-img1.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:54	200043/200043	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/ser-img2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/ser-img2.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:54	163039/163039	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/ser-img3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/ser-img3.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:54	260662/260662	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/gallary1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/gallary1.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:55	905088/905088	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/message-img.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/message-img.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:55	116392/116392	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/package/packimg2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/package/packimg2.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:55	110872/110872	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/package/packimg1.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/package/packimg1.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:55	114913/114913	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/package/packimg3.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/package/packimg3.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:55	602408/602408	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:02%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/gallary2.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/gallary2.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:56	67276/67276	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2004:58:00%20GMT	https://itindeedtheme.com//templates/cityboard/assets/images/homepage3/bulb.png	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/assets/images/homepage3/bulb.png	(from https://itindeedtheme.com//templates/cityboard/homepage3.html)
15:42:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:56%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:56%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:57%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:57%20GMT	https://itindeedtheme.com//templates/cityboard/about.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/about.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:57%20GMT	https://itindeedtheme.com//templates/cityboard/Service.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Service-2.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:58%20GMT	https://itindeedtheme.com//templates/cityboard/Faq.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/Faq.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:58%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:58%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/project.html)
15:42:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:59%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/project-details.html)
15:42:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:12:59%20GMT	https://itindeedtheme.com//templates/cityboard/blog-details.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/blog-details.html	(from https://itindeedtheme.com//templates/cityboard/project-details.html)
15:43:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Apr%202025%2010:13:00%20GMT	https://itindeedtheme.com//templates/cityboard/index.html	D:/html%20and%20css%20,%20bootstrap/cityboard/itindeedtheme.com/templates/cityboard/index.html	(from https://itindeedtheme.com//templates/cityboard/project-details.html)
